0.8023,0.0742,10.0950,-0.1194,0.0005,-0.0035
0.8646,-0.0719,10.0711,-0.1170,-0.0013,-0.0027
0.8886,-0.0120,10.0136,-0.1194,-0.0029,-0.0011
0.8598,0.0311,10.0447,-0.1218,0.0000,-0.0024
0.8167,0.0551,10.0830,-0.1202,-0.0013,-0.0008
0.8574,0.0168,9.9944,-0.1164,-0.0043,0.0008
0.8909,0.0647,9.9298,-0.1186,-0.0011,-0.0013
0.8239,-0.0455,9.9082,-0.1194,-0.0035,0.0003
0.8287,-0.0240,10.0782,-0.1188,-0.0024,-0.0024
0.8574,0.0024,10.0112,-0.1183,-0.0016,-0.0013
0.8742,-0.0192,10.1166,-0.1212,-0.0027,-0.0019
0.8335,0.0359,9.9848,-0.1204,-0.0019,-0.0027
0.8454,-0.0359,9.9896,-0.1202,-0.0024,-0.0008
0.8933,-0.0168,10.0351,-0.1196,-0.0016,-0.0019
0.8239,0.0024,10.0735,-0.1188,-0.0024,-0.0019
0.8790,-0.0407,10.0950,-0.1188,-0.0013,-0.0043
0.8862,0.0096,9.9298,-0.1191,-0.0051,-0.0019
0.8670,-0.0096,9.9369,-0.1178,-0.0003,-0.0016
0.8622,0.0359,10.0902,-0.1204,-0.0037,0.0013
0.8694,0.0120,10.0663,-0.1215,-0.0011,-0.0005
0.8670,-0.0551,10.1309,-0.1172,0.0003,-0.0019
0.8790,-0.0431,10.0543,-0.1178,-0.0043,-0.0013
0.8335,0.0431,10.1381,-0.1186,-0.0013,-0.0016
0.8718,-0.0048,10.0471,-0.1159,-0.0021,-0.0005
0.8838,-0.0240,10.1669,-0.1188,-0.0011,-0.0024
0.8167,0.0048,10.0878,-0.1204,-0.0003,-0.0019
0.8478,0.0240,10.0184,-0.1196,-0.0005,-0.0013
0.8981,0.0024,9.9489,-0.1183,-0.0035,-0.0035
0.9197,-0.0263,10.0758,-0.1172,-0.0011,-0.0011
0.9388,-0.0263,10.0687,-0.1188,-0.0024,-0.0003
0.8550,-0.0910,9.9417,-0.1199,-0.0032,-0.0032
0.8047,0.0599,9.9465,-0.1170,-0.0003,-0.0053
0.8718,0.0192,10.0902,-0.1188,-0.0024,-0.0003
0.8359,0.0263,10.0208,-0.1154,-0.0032,-0.0024
0.8119,0.0192,10.0040,-0.1172,-0.0027,-0.0003
0.8454,-0.0263,10.0423,-0.1175,-0.0051,-0.0019
0.8359,-0.0263,10.0519,-0.1188,-0.0013,-0.0011
0.8622,0.0072,10.0543,-0.1191,0.0005,-0.0021
0.8502,0.0144,9.9968,-0.1146,-0.0032,-0.0032
0.8694,0.0383,9.9848,-0.1167,-0.0008,-0.0008
0.8646,-0.0096,10.0423,-0.1196,-0.0019,-0.0021
0.8886,-0.0383,10.1309,-0.1194,-0.0013,-0.0003
0.8574,0.0216,10.0591,-0.1188,-0.0035,-0.0029
0.8622,0.0024,10.0519,-0.1178,-0.0027,-0.0011
0.8239,-0.0263,9.9992,-0.1199,-0.0016,-0.0040
0.8742,0.0311,9.9633,-0.1188,-0.0035,-0.0019
0.8478,0.0240,10.0878,-0.1204,-0.0032,0.0011
0.9077,-0.0096,10.0926,-0.1207,-0.0011,-0.0019
0.9005,0.0024,10.1333,-0.1172,-0.0003,0.0000
0.8430,0.0144,10.1166,-0.1180,0.0005,-0.0008
0.8957,0.0000,10.0639,-0.1180,-0.0037,-0.0053
0.9053,0.0096,10.0495,-0.1194,-0.0016,-0.0013
0.8718,-0.0216,10.0615,-0.1180,-0.0019,-0.0027
0.8742,-0.0048,9.9944,-0.1207,-0.0013,-0.0035
0.8694,-0.0168,10.0830,-0.1207,-0.0011,-0.0011
0.8646,0.0311,10.1166,-0.1172,-0.0019,-0.0016
0.8598,-0.0240,10.0615,-0.1188,-0.0019,-0.0003
0.8263,-0.0335,9.9513,-0.1207,0.0003,-0.0003
0.8407,-0.0455,10.0399,-0.1204,-0.0029,0.0003
0.8862,0.0168,10.0327,-0.1196,-0.0027,-0.0024
0.8670,0.0168,10.0303,-0.1183,-0.0032,-0.0027
0.8670,-0.0695,10.0950,-0.1202,-0.0003,-0.0005
0.9101,-0.0048,10.0303,-0.1188,-0.0037,-0.0029
0.8526,0.0551,10.0806,-0.1180,-0.0032,-0.0027
0.8981,0.0168,10.0327,-0.1196,-0.0024,-0.0019
0.8359,0.0766,9.9824,-0.1212,-0.0059,-0.0005
0.8430,-0.0120,9.9082,-0.1188,-0.0024,-0.0013
0.8838,0.0479,10.0375,-0.1186,-0.0013,-0.0016
0.8886,-0.0216,10.1022,-0.1180,-0.0037,-0.0013
0.8359,0.0263,10.0064,-0.1183,0.0000,-0.0013
0.8622,-0.0431,10.0854,-0.1183,-0.0037,-0.0032
0.8263,-0.0240,9.9705,-0.1202,-0.0040,-0.0005
0.8407,-0.0575,10.0543,-0.1210,-0.0029,0.0005
0.8933,-0.0144,10.0256,-0.1159,-0.0016,-0.0019
0.9005,0.0096,10.0663,-0.1194,-0.0021,-0.0043
0.7880,-0.0503,9.9944,-0.1204,-0.0024,0.0005
0.8550,0.0479,9.9705,-0.1156,0.0005,-0.0016
0.8766,-0.0335,10.0735,-0.1175,-0.0035,-0.0016
0.8622,0.0575,10.0519,-0.1167,-0.0013,-0.0005
0.8574,0.0240,9.9824,-0.1196,0.0005,-0.0013
0.8574,0.0024,10.1118,-0.1191,0.0003,-0.0011
0.8407,0.0120,10.1166,-0.1199,-0.0043,-0.0024
0.8957,-0.0335,10.0878,-0.1180,-0.0045,-0.0005
0.8383,0.0096,10.0926,-0.1210,0.0000,-0.0021
0.8023,-0.0096,10.0591,-0.1194,-0.0051,-0.0003
0.9197,-0.0287,9.9800,-0.1170,-0.0029,-0.0019
0.8478,0.0192,10.0543,-0.1175,-0.0016,-0.0013
0.8598,0.0263,10.0806,-0.1178,-0.0029,-0.0027
0.8694,0.0383,9.9800,-0.1167,-0.0008,-0.0013
0.8119,0.0048,9.9944,-0.1191,-0.0037,-0.0024
0.8598,0.0263,10.0615,-0.1199,-0.0035,-0.0016
0.8574,-0.0024,10.1261,-0.1215,-0.0016,-0.0027
0.8502,-0.0096,9.9609,-0.1180,-0.0029,-0.0024
0.9053,0.0263,9.9896,-0.1194,-0.0048,-0.0021
0.8718,-0.0096,10.0663,-0.1210,-0.0016,-0.0003
0.8814,-0.0287,10.0878,-0.1199,-0.0021,0.0011
0.9365,0.0072,10.0735,-0.1191,0.0005,-0.0005
0.7904,0.0072,9.9777,-0.1188,-0.0027,-0.0024
0.8239,0.0311,9.9633,-0.1204,0.0008,-0.0019
0.8454,0.0024,10.0902,-0.1194,-0.0061,-0.0043
0.9053,0.0072,10.0878,-0.1167,-0.0037,-0.0021
0.8526,0.0263,9.9681,-0.1191,-0.0040,-0.0008
0.8670,-0.0168,10.0735,-0.1194,-0.0003,-0.0021
0.8814,0.0048,10.1214,-0.1202,-0.0024,-0.0013
0.8047,0.0144,10.0782,-0.1196,0.0013,-0.0011
0.8886,0.0671,10.0423,-0.1178,-0.0024,0.0005
0.8287,-0.0240,10.0902,-0.1178,0.0000,-0.0011
0.8909,-0.0048,10.0591,-0.1194,-0.0003,-0.0003
0.8766,0.0359,10.0687,-0.1202,-0.0021,0.0008
0.8478,0.0311,9.9585,-0.1207,-0.0013,-0.0008
0.8694,0.0120,10.0806,-0.1194,-0.0024,0.0003
0.8718,-0.0024,9.9968,-0.1172,-0.0021,-0.0005
0.8454,0.0144,10.0471,-0.1207,-0.0037,0.0011
0.8790,0.0048,10.0519,-0.1170,-0.0024,-0.0008
0.8957,0.0407,10.0639,-0.1156,0.0000,-0.0021
0.9460,0.0287,10.0495,-0.1218,-0.0029,-0.0021
0.8167,0.0311,10.0327,-0.1188,-0.0011,-0.0019
0.8694,-0.0024,10.0806,-0.1175,-0.0040,0.0008
0.8095,0.0671,10.0423,-0.1199,-0.0016,-0.0029
0.8359,-0.0168,10.0878,-0.1212,-0.0029,-0.0011
0.8335,-0.0383,10.0567,-0.1178,-0.0027,-0.0003
0.8838,0.0168,10.1166,-0.1194,-0.0008,0.0008
0.8071,-0.0120,10.0208,-0.1204,-0.0040,-0.0027
0.8550,0.0192,10.0399,-0.1226,-0.0003,-0.0008
0.8742,-0.0072,10.0064,-0.1178,-0.0043,-0.0019
0.9317,0.0479,10.0806,-0.1188,-0.0032,-0.0019
0.8694,0.0671,9.9082,-0.1183,-0.0003,-0.0035
0.8047,0.0695,10.0495,-0.1188,-0.0021,-0.0027
0.8886,-0.0479,10.0902,-0.1178,-0.0008,-0.0005
0.9125,0.0192,10.0758,-0.1202,0.0000,-0.0013
0.8430,0.0311,10.1022,-0.1191,-0.0013,-0.0016
0.8814,-0.0287,10.0615,-0.1164,-0.0016,-0.0011
0.8454,0.0168,10.0447,-0.1167,-0.0035,-0.0013
0.8430,0.0575,10.0279,-0.1180,-0.0029,-0.0029
0.9053,0.0144,10.0567,-0.1196,-0.0024,-0.0029
0.8526,0.0383,9.9393,-0.1191,-0.0027,0.0011
0.8335,-0.0383,9.9609,-0.1183,-0.0008,-0.0016
0.8814,-0.0311,10.0399,-0.1188,-0.0008,-0.0019
0.8071,0.0192,10.0160,-0.1188,-0.0048,0.0008
0.8670,0.0000,10.0327,-0.1194,-0.0029,-0.0005
0.8957,0.0144,9.9729,-0.1196,-0.0008,-0.0019
0.8862,-0.0192,10.0279,-0.1183,-0.0029,-0.0021
0.8143,0.0168,10.0447,-0.1151,-0.0027,-0.0008
0.8790,-0.0168,10.1477,-0.1183,-0.0005,-0.0008
0.8502,0.0335,10.0519,-0.1164,-0.0005,-0.0008
0.8574,0.0096,10.1022,-0.1210,-0.0035,0.0008
0.8239,-0.0072,9.9202,-0.1196,-0.0013,0.0000
0.9029,-0.0383,9.9800,-0.1162,-0.0029,0.0005
0.9053,-0.0287,10.0711,-0.1191,-0.0053,-0.0027
0.8143,-0.0263,10.0998,-0.1175,0.0000,-0.0008
0.8335,0.0311,10.0591,-0.1186,-0.0011,-0.0029
0.8215,0.0216,10.0854,-0.1178,-0.0027,-0.0016
0.8526,-0.0311,10.0926,-0.1164,0.0000,0.0005
0.8838,-0.0263,10.0351,-0.1191,-0.0040,-0.0027
0.8119,0.0144,10.0399,-0.1202,-0.0013,-0.0016
0.8957,-0.0479,10.0471,-0.1207,-0.0019,-0.0024
0.8359,-0.0479,9.9992,-0.1180,-0.0040,-0.0029
0.8047,-0.0551,10.0399,-0.1188,-0.0035,-0.0021
0.8502,0.0216,10.0040,-0.1188,-0.0016,-0.0013
0.8454,-0.0263,10.0064,-0.1194,-0.0053,-0.0027
0.8718,0.0431,10.0926,-0.1167,-0.0027,-0.0003
0.8359,-0.0383,10.0256,-0.1204,-0.0016,-0.0029
0.8598,-0.0814,10.0471,-0.1172,-0.0003,-0.0027
0.8933,0.0551,10.1214,-0.1194,-0.0016,0.0003
0.8454,0.0072,10.0160,-0.1170,-0.0016,-0.0013
0.8622,-0.0311,10.0806,-0.1196,-0.0013,-0.0011
0.8981,0.0192,10.0543,-0.1204,-0.0003,-0.0043
0.8335,-0.0958,10.0184,-0.1183,-0.0045,-0.0024
0.8742,-0.0024,10.0615,-0.1183,0.0008,-0.0016
0.9029,0.0216,9.9417,-0.1188,-0.0048,-0.0003
0.8790,0.0072,9.9944,-0.1215,0.0003,-0.0013
0.8407,0.0263,10.0758,-0.1178,-0.0019,-0.0005
0.8718,-0.0287,10.0926,-0.1199,-0.0019,-0.0008
0.8478,0.0335,10.0830,-0.1178,-0.0027,-0.0008
0.8407,0.0479,10.0878,-0.1188,-0.0053,-0.0019
0.8646,0.0240,10.0447,-0.1188,-0.0016,0.0003
0.8766,-0.0144,10.0878,-0.1202,-0.0019,-0.0008
0.8598,0.0000,10.0399,-0.1199,0.0000,-0.0040
0.8670,-0.0216,10.0088,-0.1178,0.0013,-0.0008
0.8263,0.0335,9.9489,-0.1194,-0.0021,-0.0024
0.8526,0.0096,9.9441,-0.1162,-0.0043,-0.0027
0.8622,0.0120,10.0591,-0.1178,-0.0021,-0.0011
0.8454,-0.0263,10.0543,-0.1191,-0.0016,-0.0027
0.9125,-0.0048,10.0471,-0.1186,-0.0024,-0.0008
0.8502,0.0623,9.9896,-0.1188,-0.0029,-0.0013
0.8167,0.0263,10.0303,-0.1183,-0.0043,-0.0032
0.8598,-0.0575,10.0495,-0.1164,-0.0016,-0.0037
0.8359,0.0024,10.0830,-0.1170,-0.0016,-0.0019
0.8886,-0.0072,10.0423,-0.1188,-0.0008,-0.0037
0.9101,0.0192,10.0711,-0.1172,-0.0021,-0.0013
0.8407,-0.0407,10.0208,-0.1191,-0.0019,-0.0021
0.8766,0.0383,9.9896,-0.1191,0.0008,-0.0027
0.8383,0.0000,10.0830,-0.1196,-0.0016,-0.0011
0.8742,0.0503,9.9992,-0.1178,0.0000,-0.0008
0.8790,-0.0216,10.0758,-0.1183,-0.0011,-0.0027
0.8335,-0.0216,9.9777,-0.1170,-0.0056,-0.0019
0.8766,0.0096,10.0471,-0.1199,0.0003,-0.0016
0.8718,-0.0263,10.0423,-0.1199,0.0003,0.0008
0.8933,0.0072,10.0615,-0.1194,-0.0013,-0.0037
0.8215,-0.0168,10.0591,-0.1183,-0.0011,-0.0016
0.8838,-0.0503,10.0471,-0.1202,-0.0008,-0.0011
0.8862,0.0000,10.0615,-0.1172,-0.0029,-0.0016
0.8838,0.0168,9.9202,-0.1175,-0.0011,-0.0021
0.8287,0.0431,10.1022,-0.1204,-0.0035,-0.0024
0.9556,0.0000,10.0950,-0.1186,-0.0032,-0.0011
0.8981,0.0311,10.0495,-0.1162,-0.0019,-0.0011
0.8335,0.0000,10.0878,-0.1180,0.0024,-0.0024
0.8263,0.0096,10.0016,-0.1199,-0.0051,-0.0008
0.9221,0.0216,9.9393,-0.1191,-0.0016,-0.0032
0.8790,0.0455,10.0184,-0.1210,0.0008,-0.0016
0.8742,-0.0335,10.0543,-0.1196,-0.0013,-0.0011
0.8622,0.0503,10.0854,-0.1202,-0.0032,0.0008
0.8718,0.0024,10.1046,-0.1188,-0.0005,0.0000
0.8191,0.0263,10.0615,-0.1204,-0.0029,-0.0037
0.9005,-0.0144,10.0327,-0.1188,-0.0019,-0.0019
0.8359,0.0407,10.0208,-0.1167,0.0005,-0.0032
0.8814,0.0048,10.0543,-0.1178,-0.0032,-0.0027
0.7975,0.0287,10.0687,-0.1196,0.0003,0.0005
0.9508,-0.0240,9.9872,-0.1204,0.0008,0.0000
0.8790,-0.0168,9.9633,-0.1210,-0.0013,-0.0040
0.8766,0.0455,10.0519,-0.1180,-0.0005,-0.0011
0.9173,0.0048,9.9872,-0.1191,-0.0008,0.0008
0.8454,-0.0407,10.0136,-0.1180,-0.0008,-0.0021
0.9005,-0.0455,10.1190,-0.1202,-0.0024,-0.0024
0.8526,-0.0599,10.0279,-0.1188,0.0000,-0.0032
0.8598,0.0168,10.0136,-0.1183,-0.0013,-0.0005
0.8862,-0.0192,10.0208,-0.1162,-0.0059,-0.0019
0.8862,-0.0048,10.0639,-0.1186,0.0000,-0.0011
0.8909,0.0072,10.0256,-0.1178,-0.0013,-0.0029
0.8598,-0.0311,10.0615,-0.1199,-0.0029,-0.0008
0.8670,-0.0120,10.0279,-0.1188,0.0003,-0.0003
0.8359,0.0120,10.0711,-0.1178,-0.0005,-0.0024
0.8598,0.0024,10.0519,-0.1186,-0.0029,-0.0005
0.8909,-0.0311,10.1070,-0.1183,-0.0013,0.0013
0.8838,0.0144,10.0447,-0.1188,0.0003,-0.0019
0.8957,-0.0096,9.9393,-0.1194,-0.0011,-0.0019
0.8215,0.0048,10.1333,-0.1204,0.0008,-0.0013
0.8191,0.0551,10.0447,-0.1196,-0.0027,-0.0056
0.8454,-0.0335,10.0711,-0.1196,-0.0003,-0.0021
0.9293,0.0000,10.0375,-0.1215,-0.0021,-0.0013
0.8359,-0.0024,9.9705,-0.1186,-0.0005,-0.0019
0.8502,-0.0144,9.9944,-0.1188,-0.0029,-0.0024
0.8886,0.0263,9.9968,-0.1183,-0.0019,0.0000
0.8790,0.0335,10.0232,-0.1164,-0.0021,-0.0008
0.8646,0.0527,10.0735,-0.1178,-0.0021,-0.0008
0.8909,0.0024,10.0495,-0.1207,-0.0032,-0.0003
0.8694,-0.0024,10.0902,-0.1162,-0.0035,-0.0016
0.8023,-0.0216,10.0758,-0.1204,-0.0032,-0.0016
0.8766,0.0359,10.0495,-0.1183,-0.0021,-0.0032
0.8454,0.0311,10.1070,-0.1178,-0.0016,-0.0024
0.8933,-0.0335,10.1405,-0.1199,-0.0027,-0.0016
0.8862,-0.0359,10.0112,-0.1188,-0.0040,-0.0029
0.8407,0.0575,9.9729,-0.1170,-0.0008,-0.0021
0.8430,-0.0048,9.9968,-0.1191,-0.0037,-0.0003
0.8359,-0.0192,10.0902,-0.1194,-0.0013,-0.0011
0.9149,0.0216,10.0232,-0.1207,-0.0005,-0.0013
0.8670,0.0287,10.0040,-0.1191,-0.0019,-0.0027
0.8383,0.0431,10.0112,-0.1194,-0.0013,0.0008
0.8335,-0.0144,10.1237,-0.1188,-0.0005,-0.0053
0.8838,-0.0719,10.0423,-0.1186,-0.0032,-0.0013
0.9149,0.0287,9.9992,-0.1175,-0.0003,-0.0024
0.8430,-0.0168,9.9896,-0.1202,-0.0029,-0.0027
0.8670,-0.0240,10.1166,-0.1180,0.0016,-0.0035
0.8933,0.0000,10.0327,-0.1162,-0.0037,-0.0016
0.8287,-0.1006,10.0782,-0.1226,-0.0027,-0.0005
0.8766,-0.0383,10.1836,-0.1170,-0.0011,-0.0013
0.8502,0.0216,10.0351,-0.1183,-0.0027,-0.0008
0.8407,0.0000,10.0279,-0.1175,0.0005,-0.0019
0.8886,-0.0527,10.0327,-0.1172,-0.0019,-0.0016
0.8526,-0.0096,9.9705,-0.1188,-0.0029,-0.0016
0.8239,0.0168,10.1214,-0.1188,-0.0008,-0.0016
0.8766,-0.0072,10.0208,-0.1188,-0.0016,-0.0037
0.8742,-0.0048,10.0256,-0.1191,-0.0008,-0.0024
0.8598,0.0096,10.0423,-0.1196,-0.0035,0.0008
0.8359,0.0910,10.0830,-0.1204,-0.0029,-0.0021
0.8862,-0.0168,10.0303,-0.1199,-0.0011,0.0005
0.8670,0.0072,10.0423,-0.1194,0.0000,-0.0005
0.8215,-0.0287,9.9824,-0.1199,-0.0016,-0.0024
0.8574,0.0168,10.0040,-0.1183,-0.0005,-0.0040
0.8933,-0.0287,10.0423,-0.1180,-0.0013,0.0013
0.8478,-0.0359,10.0423,-0.1188,-0.0016,-0.0024
0.8646,-0.0168,9.9681,-0.1212,-0.0029,-0.0029
0.8263,-0.0383,9.9705,-0.1188,-0.0008,0.0000
0.8790,-0.0048,10.1046,-0.1191,-0.0013,-0.0003
0.7999,0.0000,9.9896,-0.1148,-0.0021,-0.0021
0.8909,0.0072,10.1429,-0.1194,-0.0019,-0.0008
0.8143,-0.0455,10.0112,-0.1175,-0.0051,-0.0016
0.8886,-0.0527,10.0830,-0.1207,-0.0024,-0.0011
0.9269,0.0383,9.9369,-0.1188,-0.0003,-0.0011
0.8886,0.0000,9.9992,-0.1175,-0.0016,-0.0040
0.8718,0.0359,10.0088,-0.1199,0.0000,-0.0003
0.8694,0.0383,10.0591,-0.1210,-0.0013,-0.0045
0.9125,-0.0144,10.0591,-0.1183,0.0000,-0.0013
0.8862,-0.0359,10.0591,-0.1194,-0.0003,-0.0016
0.8622,-0.0168,9.9944,-0.1191,-0.0040,0.0000
0.8909,-0.0144,9.9872,-0.1180,0.0019,-0.0035
0.8838,-0.0192,10.0447,-0.1183,-0.0037,-0.0013
0.8335,-0.0287,10.0926,-0.1191,-0.0005,-0.0005
0.9125,-0.0335,10.0639,-0.1180,-0.0003,-0.0003
0.8407,0.0000,10.1884,-0.1218,-0.0013,0.0003
0.8167,-0.0168,9.9992,-0.1194,-0.0029,-0.0019
0.8622,0.0766,10.0950,-0.1207,-0.0008,-0.0032
0.9149,0.0240,10.0471,-0.1183,-0.0035,-0.0032
0.8526,0.0383,9.9920,-0.1199,-0.0003,-0.0013
0.8718,-0.0144,9.9681,-0.1191,-0.0005,-0.0019
0.8478,-0.0024,10.0232,-0.1199,-0.0011,-0.0005
0.8071,0.0311,10.1166,-0.1164,0.0000,-0.0013
0.8454,0.0383,9.9920,-0.1194,-0.0037,-0.0005
0.8886,-0.0240,9.9992,-0.1175,-0.0016,-0.0005
0.8311,0.0551,9.9944,-0.1194,-0.0024,-0.0016
0.8670,-0.0096,10.1070,-0.1172,-0.0005,-0.0032
0.8550,-0.0024,10.0735,-0.1186,-0.0029,-0.0011
0.8430,-0.0240,10.0543,-0.1170,-0.0013,-0.0024
0.8646,0.0120,9.9920,-0.1186,-0.0029,0.0011
0.8742,-0.0048,10.0064,-0.1196,-0.0008,-0.0003
0.8909,0.0120,10.1094,-0.1188,-0.0019,-0.0019
0.8718,-0.0240,9.9992,-0.1164,-0.0019,-0.0035
0.8718,-0.0216,10.0543,-0.1194,0.0005,-0.0035
0.8454,0.0216,10.2172,-0.1194,-0.0013,-0.0013
0.8454,-0.0096,9.9777,-0.1202,-0.0016,-0.0019
0.8574,0.0623,9.9968,-0.1175,-0.0029,-0.0011
0.8526,0.0120,10.0735,-0.1183,-0.0019,-0.0019
0.8215,0.0287,10.0447,-0.1186,-0.0011,-0.0013
0.9005,0.0407,9.9058,-0.1188,-0.0027,-0.0029
0.8335,-0.0383,10.0040,-0.1180,-0.0019,-0.0019
0.9125,-0.0479,10.0974,-0.1207,-0.0008,-0.0021
0.8359,-0.0168,9.9753,-0.1172,-0.0021,-0.0027
0.9005,0.0024,10.1166,-0.1180,0.0008,-0.0019
0.8430,-0.0311,10.0375,-0.1196,-0.0032,-0.0027
0.9101,0.0072,10.0471,-0.1191,-0.0011,-0.0021
0.8407,-0.0359,10.0399,-0.1196,-0.0019,-0.0019
0.8550,-0.0072,10.0495,-0.1180,-0.0024,-0.0021
0.8502,-0.0144,10.0639,-0.1183,-0.0024,-0.0008
0.8646,-0.0551,9.9753,-0.1172,-0.0011,-0.0013
0.8838,0.0168,10.0256,-0.1215,-0.0021,-0.0021
0.8862,0.0072,10.0806,-0.1207,0.0003,-0.0003
0.8909,0.0479,10.0184,-0.1175,0.0003,-0.0005
0.8694,-0.0048,9.9250,-0.1220,-0.0029,-0.0003
0.8095,-0.0120,9.9968,-0.1159,-0.0027,-0.0005
0.8694,-0.0120,10.0423,-0.1170,-0.0005,-0.0045
0.8981,-0.0144,10.1094,-0.1167,-0.0027,-0.0021
0.8407,0.0120,9.9992,-0.1194,-0.0043,-0.0024
0.8957,-0.0048,10.0735,-0.1180,-0.0032,-0.0016
0.8454,0.0527,9.8914,-0.1162,-0.0011,0.0003
0.8766,0.0024,10.0926,-0.1162,-0.0019,-0.0024
0.8670,0.0168,10.0663,-0.1191,-0.0008,-0.0029
0.8622,-0.0216,10.0160,-0.1212,-0.0024,-0.0016
0.8598,-0.0168,10.0351,-0.1215,-0.0059,0.0000
0.9005,-0.0048,10.0160,-0.1199,0.0000,-0.0027
0.8574,0.0263,10.0758,-0.1186,-0.0037,-0.0011
0.8622,-0.0455,10.0232,-0.1199,-0.0027,-0.0040
0.8478,-0.0144,10.0232,-0.1204,-0.0024,-0.0021
0.8933,-0.0503,9.9968,-0.1196,-0.0016,-0.0035
